filename,timestamp,value,label
UPS,2015-03-06T20:52:53+0000,7,0
UPS,2015-03-06T20:57:53+0000,7,0
UPS,2015-03-06T21:02:53+0000,3,0
UPS,2015-03-06T21:07:53+0000,9,0
UPS,2015-03-06T21:12:53+0000,5,0
UPS,2015-03-06T21:17:53+0000,1,0
UPS,2015-03-06T21:22:53+0000,12,0
UPS,2015-03-06T21:27:53+0000,9,0
UPS,2015-03-06T21:32:53+0000,2,0
UPS,2015-03-06T21:37:53+0000,6,0
UPS,2015-03-06T21:42:53+0000,9,0
UPS,2015-03-06T21:47:53+0000,3,0
UPS,2015-03-06T21:52:53+0000,3,0
UPS,2015-03-06T21:57:53+0000,6,0
UPS,2015-03-06T22:02:53+0000,3,0
UPS,2015-03-06T22:07:53+0000,3,0
UPS,2015-03-06T22:12:53+0000,8,0
UPS,2015-03-06T22:17:53+0000,4,0
UPS,2015-03-06T22:22:53+0000,7,0
UPS,2015-03-06T22:27:53+0000,5,0
UPS,2015-03-06T22:32:53+0000,2,0
UPS,2015-03-06T22:37:53+0000,9,0
UPS,2015-03-06T22:42:53+0000,7,0
UPS,2015-03-06T22:47:53+0000,8,0
UPS,2015-03-06T22:52:53+0000,8,0
UPS,2015-03-06T22:57:53+0000,4,0
UPS,2015-03-06T23:02:53+0000,1,0
UPS,2015-03-06T23:07:53+0000,2,0
UPS,2015-03-06T23:12:53+0000,11,0
UPS,2015-03-06T23:17:53+0000,5,0
UPS,2015-03-06T23:22:53+0000,3,0
UPS,2015-03-06T23:27:53+0000,8,0
UPS,2015-03-06T23:32:53+0000,6,0
UPS,2015-03-06T23:37:53+0000,2,0
UPS,2015-03-06T23:42:53+0000,1,0
UPS,2015-03-06T23:47:53+0000,5,0
UPS,2015-03-06T23:52:53+0000,4,0
UPS,2015-03-06T23:57:53+0000,8,0
UPS,2015-03-07T00:02:53+0000,2,0
UPS,2015-03-07T00:07:53+0000,8,0
UPS,2015-03-07T00:12:53+0000,6,0
UPS,2015-03-07T00:17:53+0000,6,0
UPS,2015-03-07T00:22:53+0000,1,0
UPS,2015-03-07T00:27:53+0000,4,0
UPS,2015-03-07T00:32:53+0000,4,0
UPS,2015-03-07T00:37:53+0000,4,0
UPS,2015-03-07T00:42:53+0000,3,0
UPS,2015-03-07T00:47:53+0000,0,0
UPS,2015-03-07T00:52:53+0000,3,0
UPS,2015-03-07T00:57:53+0000,3,0
UPS,2015-03-07T01:02:53+0000,6,0
UPS,2015-03-07T01:07:53+0000,12,0
UPS,2015-03-07T01:12:53+0000,190,0
UPS,2015-03-07T01:17:53+0000,191,0
UPS,2015-03-07T01:22:53+0000,186,0
UPS,2015-03-07T01:27:53+0000,208,0
UPS,2015-03-07T01:32:53+0000,192,0
UPS,2015-03-07T01:37:53+0000,180,0
UPS,2015-03-07T01:42:53+0000,186,0
UPS,2015-03-07T01:47:53+0000,139,0
UPS,2015-03-07T01:52:53+0000,87,0
UPS,2015-03-07T01:57:53+0000,15,0
UPS,2015-03-07T02:02:53+0000,1,0
UPS,2015-03-07T02:07:53+0000,5,0
UPS,2015-03-07T02:12:53+0000,6,0
UPS,2015-03-07T02:17:53+0000,6,0
UPS,2015-03-07T02:22:53+0000,2,0
UPS,2015-03-07T02:27:53+0000,3,0
UPS,2015-03-07T02:32:53+0000,2,0
UPS,2015-03-07T02:37:53+0000,2,0
UPS,2015-03-07T02:42:53+0000,4,0
UPS,2015-03-07T02:47:53+0000,2,0
UPS,2015-03-07T02:52:53+0000,1,0
UPS,2015-03-07T02:57:53+0000,6,0
UPS,2015-03-07T03:02:53+0000,5,0
UPS,2015-03-07T03:07:53+0000,2,0
UPS,2015-03-07T03:12:53+0000,2,0
UPS,2015-03-07T03:17:53+0000,3,0
UPS,2015-03-07T03:22:53+0000,3,0
UPS,2015-03-07T03:27:53+0000,4,0
UPS,2015-03-07T03:32:53+0000,1,0
UPS,2015-03-07T03:37:53+0000,2,0
UPS,2015-03-07T03:42:53+0000,3,0
UPS,2015-03-07T03:47:53+0000,1,0
UPS,2015-03-07T03:52:53+0000,2,0
UPS,2015-03-07T03:57:53+0000,0,0
UPS,2015-03-07T04:02:53+0000,6,0
UPS,2015-03-07T04:07:53+0000,4,0
UPS,2015-03-07T04:12:53+0000,2,0
UPS,2015-03-07T04:17:53+0000,0,0
UPS,2015-03-07T04:22:53+0000,2,0
UPS,2015-03-07T04:27:53+0000,0,0
UPS,2015-03-07T04:32:53+0000,1,0
UPS,2015-03-07T04:37:53+0000,1,0
UPS,2015-03-07T04:42:53+0000,3,0
UPS,2015-03-07T04:47:53+0000,1,0
UPS,2015-03-07T04:52:53+0000,0,0
UPS,2015-03-07T04:57:53+0000,0,0
UPS,2015-03-07T05:02:53+0000,4,0
UPS,2015-03-07T05:07:53+0000,2,0
UPS,2015-03-07T05:12:53+0000,0,0
UPS,2015-03-07T05:17:53+0000,1,0
UPS,2015-03-07T05:22:53+0000,3,0
UPS,2015-03-07T05:27:53+0000,2,0
UPS,2015-03-07T05:32:53+0000,0,0
UPS,2015-03-07T05:37:53+0000,1,0
UPS,2015-03-07T05:42:53+0000,0,0
UPS,2015-03-07T05:47:53+0000,3,0
UPS,2015-03-07T05:52:53+0000,1,0
UPS,2015-03-07T05:57:53+0000,2,0
UPS,2015-03-07T06:02:53+0000,2,0
UPS,2015-03-07T06:07:53+0000,3,0
UPS,2015-03-07T06:12:53+0000,0,0
UPS,2015-03-07T06:17:53+0000,0,0
UPS,2015-03-07T06:22:53+0000,2,0
UPS,2015-03-07T06:27:53+0000,4,0
UPS,2015-03-07T06:32:53+0000,3,0
UPS,2015-03-07T06:37:53+0000,5,0
UPS,2015-03-07T06:42:53+0000,0,0
UPS,2015-03-07T06:47:53+0000,0,0
UPS,2015-03-07T06:52:53+0000,2,0
UPS,2015-03-07T06:57:53+0000,3,0
UPS,2015-03-07T07:02:53+0000,0,0
UPS,2015-03-07T07:07:53+0000,1,0
UPS,2015-03-07T07:12:53+0000,2,0
UPS,2015-03-07T07:17:53+0000,0,0
UPS,2015-03-07T07:22:53+0000,0,0
UPS,2015-03-07T07:27:53+0000,1,0
UPS,2015-03-07T07:32:53+0000,1,0
UPS,2015-03-07T07:37:53+0000,1,0
UPS,2015-03-07T07:42:53+0000,1,0
UPS,2015-03-07T07:47:53+0000,2,0
UPS,2015-03-07T07:52:53+0000,2,0
UPS,2015-03-07T07:57:53+0000,0,0
UPS,2015-03-07T08:02:53+0000,2,0
UPS,2015-03-07T08:07:53+0000,0,0
UPS,2015-03-07T08:12:53+0000,1,0
UPS,2015-03-07T08:17:53+0000,0,0
UPS,2015-03-07T08:22:53+0000,0,0
UPS,2015-03-07T08:27:53+0000,0,0
UPS,2015-03-07T08:32:53+0000,0,0
UPS,2015-03-07T08:37:53+0000,2,0
UPS,2015-03-07T08:42:53+0000,0,0
UPS,2015-03-07T08:47:53+0000,0,0
UPS,2015-03-07T08:52:53+0000,0,0
UPS,2015-03-07T08:57:53+0000,0,0
UPS,2015-03-07T09:02:53+0000,0,0
UPS,2015-03-07T09:07:53+0000,1,0
UPS,2015-03-07T09:12:53+0000,0,0
UPS,2015-03-07T09:17:53+0000,0,0
UPS,2015-03-07T09:22:53+0000,0,0
UPS,2015-03-07T09:27:53+0000,85,0
UPS,2015-03-07T09:32:53+0000,186,0
UPS,2015-03-07T09:37:53+0000,176,0
UPS,2015-03-07T09:42:53+0000,192,0
UPS,2015-03-07T09:47:53+0000,168,0
UPS,2015-03-07T09:52:53+0000,116,0
UPS,2015-03-07T09:57:53+0000,38,0
UPS,2015-03-07T10:02:53+0000,3,0
UPS,2015-03-07T10:07:53+0000,2,0
UPS,2015-03-07T10:12:53+0000,0,0
UPS,2015-03-07T10:17:53+0000,0,0
UPS,2015-03-07T10:22:53+0000,0,0
UPS,2015-03-07T10:27:53+0000,0,0
UPS,2015-03-07T10:32:53+0000,1,0
UPS,2015-03-07T10:37:53+0000,0,0
UPS,2015-03-07T10:42:53+0000,0,0
UPS,2015-03-07T10:47:53+0000,2,0
UPS,2015-03-07T10:52:53+0000,0,0
UPS,2015-03-07T10:57:53+0000,1,0
UPS,2015-03-07T11:02:53+0000,0,0
UPS,2015-03-07T11:07:53+0000,0,0
UPS,2015-03-07T11:12:53+0000,1,0
UPS,2015-03-07T11:17:53+0000,0,0
UPS,2015-03-07T11:22:53+0000,0,0
UPS,2015-03-07T11:27:53+0000,0,0
UPS,2015-03-07T11:32:53+0000,0,0
UPS,2015-03-07T11:37:53+0000,0,0
UPS,2015-03-07T11:42:53+0000,0,0
UPS,2015-03-07T11:47:53+0000,0,0
UPS,2015-03-07T11:52:53+0000,0,0
UPS,2015-03-07T11:57:53+0000,2,0
UPS,2015-03-07T12:02:53+0000,2,0
UPS,2015-03-07T12:07:53+0000,2,0
UPS,2015-03-07T12:12:53+0000,0,0
UPS,2015-03-07T12:17:53+0000,1,0
UPS,2015-03-07T12:22:53+0000,0,0
UPS,2015-03-07T12:27:53+0000,2,0
UPS,2015-03-07T12:32:53+0000,1,0
UPS,2015-03-07T12:37:53+0000,2,0
UPS,2015-03-07T12:42:53+0000,1,0
UPS,2015-03-07T12:47:53+0000,1,0
UPS,2015-03-07T12:52:53+0000,2,0
UPS,2015-03-07T12:57:53+0000,1,0
UPS,2015-03-07T13:02:53+0000,2,0
UPS,2015-03-07T13:07:53+0000,1,0
UPS,2015-03-07T13:12:53+0000,3,0
UPS,2015-03-07T13:17:53+0000,0,0
UPS,2015-03-07T13:22:53+0000,1,0
UPS,2015-03-07T13:27:53+0000,0,0
UPS,2015-03-07T13:32:53+0000,1,0
UPS,2015-03-07T13:37:53+0000,1,0
UPS,2015-03-07T13:42:53+0000,2,0
UPS,2015-03-07T13:47:53+0000,3,0
UPS,2015-03-07T13:52:53+0000,1,0
UPS,2015-03-07T13:57:53+0000,0,0
UPS,2015-03-07T14:02:53+0000,2,0
UPS,2015-03-07T14:07:53+0000,0,0
UPS,2015-03-07T14:12:53+0000,3,0
UPS,2015-03-07T14:17:53+0000,1,0
UPS,2015-03-07T14:22:53+0000,2,0
UPS,2015-03-07T14:27:53+0000,2,0
UPS,2015-03-07T14:32:53+0000,1,0
UPS,2015-03-07T14:37:53+0000,0,0
UPS,2015-03-07T14:42:53+0000,0,0
UPS,2015-03-07T14:47:53+0000,1,0
UPS,2015-03-07T14:52:53+0000,2,0
UPS,2015-03-07T14:57:53+0000,8,0
UPS,2015-03-07T15:02:53+0000,5,0
UPS,2015-03-07T15:07:53+0000,6,0
UPS,2015-03-07T15:12:53+0000,1,0
UPS,2015-03-07T15:17:53+0000,1,0
UPS,2015-03-07T15:22:53+0000,3,0
UPS,2015-03-07T15:27:53+0000,4,0
UPS,2015-03-07T15:32:53+0000,2,0
UPS,2015-03-07T15:37:53+0000,2,0
UPS,2015-03-07T15:42:53+0000,2,0
UPS,2015-03-07T15:47:53+0000,2,0
UPS,2015-03-07T15:52:53+0000,1,0
UPS,2015-03-07T15:57:53+0000,2,0
UPS,2015-03-07T16:02:53+0000,2,0
UPS,2015-03-07T16:07:53+0000,2,0
UPS,2015-03-07T16:12:53+0000,3,0
UPS,2015-03-07T16:17:53+0000,7,0
UPS,2015-03-07T16:22:53+0000,2,0
UPS,2015-03-07T16:27:53+0000,2,0
UPS,2015-03-07T16:32:53+0000,2,0
UPS,2015-03-07T16:37:53+0000,1,0
UPS,2015-03-07T16:42:53+0000,1,0
UPS,2015-03-07T16:47:53+0000,4,0
UPS,2015-03-07T16:52:53+0000,0,0
UPS,2015-03-07T16:57:53+0000,5,0
UPS,2015-03-07T17:02:53+0000,6,0
UPS,2015-03-07T17:07:53+0000,1,0
UPS,2015-03-07T17:12:53+0000,2,0
UPS,2015-03-07T17:17:53+0000,2,0
UPS,2015-03-07T17:22:53+0000,2,0
UPS,2015-03-07T17:27:53+0000,1,0
UPS,2015-03-07T17:32:53+0000,2,0
UPS,2015-03-07T17:37:53+0000,4,0
UPS,2015-03-07T17:42:53+0000,1,0
UPS,2015-03-07T17:47:53+0000,3,0
UPS,2015-03-07T17:52:53+0000,3,0
UPS,2015-03-07T17:57:53+0000,5,0
UPS,2015-03-07T18:02:53+0000,1,0
UPS,2015-03-07T18:07:53+0000,3,0
UPS,2015-03-07T18:12:53+0000,2,0
UPS,2015-03-07T18:17:53+0000,1,0
UPS,2015-03-07T18:22:53+0000,4,0
UPS,2015-03-07T18:27:53+0000,5,0
UPS,2015-03-07T18:32:53+0000,0,0
UPS,2015-03-07T18:37:53+0000,2,0
UPS,2015-03-07T18:42:53+0000,0,0
UPS,2015-03-07T18:47:53+0000,3,0
UPS,2015-03-07T18:52:53+0000,1,0
UPS,2015-03-07T18:57:53+0000,2,0
UPS,2015-03-07T19:02:53+0000,2,0
UPS,2015-03-07T19:07:53+0000,0,0
UPS,2015-03-07T19:12:53+0000,1,0
UPS,2015-03-07T19:17:53+0000,2,0
UPS,2015-03-07T19:22:53+0000,4,0
UPS,2015-03-07T19:27:53+0000,5,0
UPS,2015-03-07T19:32:53+0000,1,0
UPS,2015-03-07T19:37:53+0000,1,0
UPS,2015-03-07T19:42:53+0000,0,0
UPS,2015-03-07T19:47:53+0000,2,0
UPS,2015-03-07T19:52:53+0000,4,0
UPS,2015-03-07T19:57:53+0000,0,0
UPS,2015-03-07T20:02:53+0000,1,0
UPS,2015-03-07T20:07:53+0000,1,0
UPS,2015-03-07T20:12:53+0000,2,0
UPS,2015-03-07T20:17:53+0000,3,0
UPS,2015-03-07T20:22:53+0000,4,0
UPS,2015-03-07T20:27:53+0000,0,0
UPS,2015-03-07T20:32:53+0000,1,0
UPS,2015-03-07T20:37:53+0000,3,0
UPS,2015-03-07T20:42:53+0000,2,0
UPS,2015-03-07T20:47:53+0000,1,0
UPS,2015-03-07T20:52:53+0000,1,0
UPS,2015-03-07T20:57:53+0000,2,0
UPS,2015-03-07T21:02:53+0000,1,0
UPS,2015-03-07T21:07:53+0000,2,0
UPS,2015-03-07T21:12:53+0000,2,0
UPS,2015-03-07T21:17:53+0000,3,0
UPS,2015-03-07T21:22:53+0000,0,0
UPS,2015-03-07T21:27:53+0000,2,0
UPS,2015-03-07T21:32:53+0000,5,0
UPS,2015-03-07T21:37:53+0000,2,0
UPS,2015-03-07T21:42:53+0000,0,0
UPS,2015-03-07T21:47:53+0000,8,0
UPS,2015-03-07T21:52:53+0000,3,0
UPS,2015-03-07T21:57:53+0000,0,0
UPS,2015-03-07T22:02:53+0000,3,0
UPS,2015-03-07T22:07:53+0000,4,0
UPS,2015-03-07T22:12:53+0000,4,0
UPS,2015-03-07T22:17:53+0000,7,0
UPS,2015-03-07T22:22:53+0000,5,0
UPS,2015-03-07T22:27:53+0000,1,0
UPS,2015-03-07T22:32:53+0000,1,0
UPS,2015-03-07T22:37:53+0000,1,0
UPS,2015-03-07T22:42:53+0000,2,0
UPS,2015-03-07T22:47:53+0000,2,0
UPS,2015-03-07T22:52:53+0000,1,0
UPS,2015-03-07T22:57:53+0000,1,0
UPS,2015-03-07T23:02:53+0000,1,0
UPS,2015-03-07T23:07:53+0000,2,0
UPS,2015-03-07T23:12:53+0000,0,0
UPS,2015-03-07T23:17:53+0000,1,0
UPS,2015-03-07T23:22:53+0000,2,0
UPS,2015-03-07T23:27:53+0000,2,0
UPS,2015-03-07T23:32:53+0000,1,0
UPS,2015-03-07T23:37:53+0000,1,0
UPS,2015-03-07T23:42:53+0000,2,0
UPS,2015-03-07T23:47:53+0000,0,0
UPS,2015-03-07T23:52:53+0000,1,0
UPS,2015-03-07T23:57:53+0000,5,0
UPS,2015-03-08T00:02:53+0000,1,0
UPS,2015-03-08T00:07:53+0000,1,0
UPS,2015-03-08T00:12:53+0000,1,0
UPS,2015-03-08T00:17:53+0000,1,0
UPS,2015-03-08T00:22:53+0000,1,0
UPS,2015-03-08T00:27:53+0000,3,0
UPS,2015-03-08T00:32:53+0000,1,0
UPS,2015-03-08T00:37:53+0000,1,0
UPS,2015-03-08T00:42:53+0000,1,0
UPS,2015-03-08T00:47:53+0000,3,0
UPS,2015-03-08T00:52:53+0000,3,0
UPS,2015-03-08T00:57:53+0000,0,0
UPS,2015-03-08T01:02:53+0000,1,0
UPS,2015-03-08T01:07:53+0000,2,0
UPS,2015-03-08T01:12:53+0000,2,0
UPS,2015-03-08T01:17:53+0000,1,0
UPS,2015-03-08T01:22:53+0000,0,0
UPS,2015-03-08T01:27:53+0000,0,0
UPS,2015-03-08T01:32:53+0000,0,0
UPS,2015-03-08T01:37:53+0000,1,0
UPS,2015-03-08T01:42:53+0000,0,0
UPS,2015-03-08T01:47:53+0000,0,0
UPS,2015-03-08T01:52:53+0000,0,0
UPS,2015-03-08T01:57:53+0000,0,0
UPS,2015-03-08T02:02:53+0000,2,0
UPS,2015-03-08T02:07:53+0000,0,0
UPS,2015-03-08T02:12:53+0000,0,0
UPS,2015-03-08T02:17:53+0000,0,0
UPS,2015-03-08T02:22:53+0000,0,0
UPS,2015-03-08T02:27:53+0000,0,0
UPS,2015-03-08T02:32:53+0000,0,0
UPS,2015-03-08T02:37:53+0000,0,0
UPS,2015-03-08T02:42:53+0000,0,0
UPS,2015-03-08T02:47:53+0000,3,0
UPS,2015-03-08T02:52:53+0000,1,0
UPS,2015-03-08T02:57:53+0000,0,0
UPS,2015-03-08T03:02:53+0000,0,0
UPS,2015-03-08T03:07:53+0000,2,0
UPS,2015-03-08T03:12:53+0000,0,0
UPS,2015-03-08T03:17:53+0000,0,0
UPS,2015-03-08T03:22:53+0000,1,0
UPS,2015-03-08T03:27:53+0000,0,0
UPS,2015-03-08T03:32:53+0000,0,0
UPS,2015-03-08T03:37:53+0000,0,0
UPS,2015-03-08T03:42:53+0000,0,0
UPS,2015-03-08T03:47:53+0000,1,0
UPS,2015-03-08T03:52:53+0000,1,0
UPS,2015-03-08T03:57:53+0000,1,0
UPS,2015-03-08T04:02:53+0000,0,0
UPS,2015-03-08T04:07:53+0000,1,0
UPS,2015-03-08T04:12:53+0000,1,0
UPS,2015-03-08T04:17:53+0000,1,0
UPS,2015-03-08T04:22:53+0000,0,0
UPS,2015-03-08T04:27:53+0000,5,0
UPS,2015-03-08T04:32:53+0000,0,0
UPS,2015-03-08T04:37:53+0000,1,0
UPS,2015-03-08T04:42:53+0000,0,0
UPS,2015-03-08T04:47:53+0000,0,0
UPS,2015-03-08T04:52:53+0000,1,0
UPS,2015-03-08T04:57:53+0000,1,0
UPS,2015-03-08T05:02:53+0000,1,0
UPS,2015-03-08T05:07:53+0000,3,0
UPS,2015-03-08T05:12:53+0000,1,0
UPS,2015-03-08T05:17:53+0000,0,0
UPS,2015-03-08T05:22:53+0000,0,0
UPS,2015-03-08T05:27:53+0000,0,0
UPS,2015-03-08T05:32:53+0000,1,0
UPS,2015-03-08T05:37:53+0000,0,0
UPS,2015-03-08T05:42:53+0000,1,0
UPS,2015-03-08T05:47:53+0000,1,0
UPS,2015-03-08T05:52:53+0000,0,0
UPS,2015-03-08T05:57:53+0000,0,0
UPS,2015-03-08T06:02:53+0000,1,0
UPS,2015-03-08T06:07:53+0000,1,0
UPS,2015-03-08T06:12:53+0000,0,0
UPS,2015-03-08T06:17:53+0000,0,0
UPS,2015-03-08T06:22:53+0000,0,0
UPS,2015-03-08T06:27:53+0000,0,0
UPS,2015-03-08T06:32:53+0000,0,0
UPS,2015-03-08T06:37:53+0000,0,0
UPS,2015-03-08T06:42:53+0000,0,0
UPS,2015-03-08T06:47:53+0000,0,0
UPS,2015-03-08T06:52:53+0000,0,0
UPS,2015-03-08T06:57:53+0000,0,0
UPS,2015-03-08T07:02:53+0000,0,0
UPS,2015-03-08T07:07:53+0000,0,0
UPS,2015-03-08T07:12:53+0000,1,0
UPS,2015-03-08T07:17:53+0000,0,0
UPS,2015-03-08T07:22:53+0000,1,0
UPS,2015-03-08T07:27:53+0000,4,0
UPS,2015-03-08T07:32:53+0000,1,0
UPS,2015-03-08T07:37:53+0000,0,0
UPS,2015-03-08T07:42:53+0000,0,0
UPS,2015-03-08T07:47:53+0000,0,0
UPS,2015-03-08T07:52:53+0000,0,0
UPS,2015-03-08T07:57:53+0000,0,0
UPS,2015-03-08T08:02:53+0000,0,0
UPS,2015-03-08T08:07:53+0000,0,0
UPS,2015-03-08T08:12:53+0000,0,0
UPS,2015-03-08T08:17:53+0000,0,0
UPS,2015-03-08T08:22:53+0000,0,0
UPS,2015-03-08T08:27:53+0000,0,0
UPS,2015-03-08T08:32:53+0000,0,0
UPS,2015-03-08T08:37:53+0000,1,0
UPS,2015-03-08T08:42:53+0000,2,0
UPS,2015-03-08T08:47:53+0000,1,0
UPS,2015-03-08T08:52:53+0000,0,0
UPS,2015-03-08T08:57:53+0000,0,0
UPS,2015-03-08T09:02:53+0000,0,0
UPS,2015-03-08T09:07:53+0000,0,0
UPS,2015-03-08T09:12:53+0000,3,0
UPS,2015-03-08T09:17:53+0000,0,0
UPS,2015-03-08T09:22:53+0000,0,0
UPS,2015-03-08T09:27:53+0000,1,0
UPS,2015-03-08T09:32:53+0000,0,0
UPS,2015-03-08T09:37:53+0000,0,0
UPS,2015-03-08T09:42:53+0000,1,0
UPS,2015-03-08T09:47:53+0000,0,0
UPS,2015-03-08T09:52:53+0000,1,0
UPS,2015-03-08T09:57:53+0000,0,0
UPS,2015-03-08T10:02:53+0000,0,0
UPS,2015-03-08T10:07:53+0000,0,0
UPS,2015-03-08T10:12:53+0000,0,0
UPS,2015-03-08T10:17:53+0000,1,0
UPS,2015-03-08T10:22:53+0000,113,0
UPS,2015-03-08T10:27:53+0000,197,0
UPS,2015-03-08T10:32:53+0000,186,0
UPS,2015-03-08T10:37:53+0000,193,0
UPS,2015-03-08T10:42:53+0000,146,0
UPS,2015-03-08T10:47:53+0000,80,0
UPS,2015-03-08T10:52:53+0000,0,0
UPS,2015-03-08T10:57:53+0000,0,0
UPS,2015-03-08T11:02:53+0000,0,0
UPS,2015-03-08T11:07:53+0000,0,0
UPS,2015-03-08T11:12:53+0000,0,0
UPS,2015-03-08T11:17:53+0000,0,0
UPS,2015-03-08T11:22:53+0000,0,0
UPS,2015-03-08T11:27:53+0000,2,0
UPS,2015-03-08T11:32:53+0000,2,0
UPS,2015-03-08T11:37:53+0000,1,0
UPS,2015-03-08T11:42:53+0000,1,0
UPS,2015-03-08T11:47:53+0000,0,0
UPS,2015-03-08T11:52:53+0000,0,0
UPS,2015-03-08T11:57:53+0000,0,0
UPS,2015-03-08T12:02:53+0000,0,0
UPS,2015-03-08T12:07:53+0000,0,0
UPS,2015-03-08T12:12:53+0000,0,0
UPS,2015-03-08T12:17:53+0000,0,0
UPS,2015-03-08T12:22:53+0000,0,0
UPS,2015-03-08T12:27:53+0000,0,0
UPS,2015-03-08T12:32:53+0000,0,0
UPS,2015-03-08T12:37:53+0000,0,0
UPS,2015-03-08T12:42:53+0000,0,0
UPS,2015-03-08T12:47:53+0000,0,0
UPS,2015-03-08T12:52:53+0000,0,0
UPS,2015-03-08T12:57:53+0000,2,0
UPS,2015-03-08T13:02:53+0000,0,0
UPS,2015-03-08T13:07:53+0000,0,0
UPS,2015-03-08T13:12:53+0000,1,0
UPS,2015-03-08T13:17:53+0000,1,0
UPS,2015-03-08T13:22:53+0000,0,0
UPS,2015-03-08T13:27:53+0000,0,0
UPS,2015-03-08T13:32:53+0000,1,0
UPS,2015-03-08T13:37:53+0000,0,0
UPS,2015-03-08T13:42:53+0000,0,0
UPS,2015-03-08T13:47:53+0000,1,0
UPS,2015-03-08T13:52:53+0000,0,0
UPS,2015-03-08T13:57:53+0000,3,0
UPS,2015-03-08T14:02:53+0000,1,0
UPS,2015-03-08T14:07:53+0000,0,0
UPS,2015-03-08T14:12:53+0000,0,0
UPS,2015-03-08T14:17:53+0000,1,0
UPS,2015-03-08T14:22:53+0000,0,0
UPS,2015-03-08T14:27:53+0000,1,0
UPS,2015-03-08T14:32:53+0000,1,0
UPS,2015-03-08T14:37:53+0000,0,0
UPS,2015-03-08T14:42:53+0000,0,0
UPS,2015-03-08T14:47:53+0000,0,0
UPS,2015-03-08T14:52:53+0000,1,0
UPS,2015-03-08T14:57:53+0000,138,0
UPS,2015-03-08T15:02:53+0000,178,0
UPS,2015-03-08T15:07:53+0000,185,0
UPS,2015-03-08T15:12:53+0000,183,0
UPS,2015-03-08T15:17:53+0000,156,0
UPS,2015-03-08T15:22:53+0000,85,0
UPS,2015-03-08T15:27:53+0000,32,0
UPS,2015-03-08T15:32:53+0000,2,0
UPS,2015-03-08T15:37:53+0000,3,0
UPS,2015-03-08T15:42:53+0000,1,0
UPS,2015-03-08T15:47:53+0000,1,0
UPS,2015-03-08T15:52:53+0000,1,0
UPS,2015-03-08T15:57:53+0000,0,0
UPS,2015-03-08T16:02:53+0000,0,0
UPS,2015-03-08T16:07:53+0000,1,0
UPS,2015-03-08T16:12:53+0000,1,0
UPS,2015-03-08T16:17:53+0000,0,0
UPS,2015-03-08T16:22:53+0000,0,0
UPS,2015-03-08T16:27:53+0000,0,0
UPS,2015-03-08T16:32:53+0000,0,0
UPS,2015-03-08T16:37:53+0000,1,0
UPS,2015-03-08T16:42:53+0000,0,0
UPS,2015-03-08T16:47:53+0000,0,0
UPS,2015-03-08T16:52:53+0000,1,0
UPS,2015-03-08T16:57:53+0000,0,0
UPS,2015-03-08T17:02:53+0000,0,0
UPS,2015-03-08T17:07:53+0000,0,0
UPS,2015-03-08T17:12:53+0000,0,0
UPS,2015-03-08T17:17:53+0000,0,0
UPS,2015-03-08T17:22:53+0000,1,0
UPS,2015-03-08T17:27:53+0000,2,0
UPS,2015-03-08T17:32:53+0000,0,0
UPS,2015-03-08T17:37:53+0000,1,0
UPS,2015-03-08T17:42:53+0000,2,0
UPS,2015-03-08T17:47:53+0000,0,0
UPS,2015-03-08T17:52:53+0000,1,0
UPS,2015-03-08T17:57:53+0000,2,0
UPS,2015-03-08T18:02:53+0000,0,0
UPS,2015-03-08T18:07:53+0000,0,0
UPS,2015-03-08T18:12:53+0000,0,0
UPS,2015-03-08T18:17:53+0000,3,0
UPS,2015-03-08T18:22:53+0000,1,0
UPS,2015-03-08T18:27:53+0000,1,0
UPS,2015-03-08T18:32:53+0000,0,0
UPS,2015-03-08T18:37:53+0000,1,0
UPS,2015-03-08T18:42:53+0000,1,0
UPS,2015-03-08T18:47:53+0000,123,0
UPS,2015-03-08T18:52:53+0000,185,0
UPS,2015-03-08T18:57:53+0000,176,0
UPS,2015-03-08T19:02:53+0000,203,0
UPS,2015-03-08T19:07:53+0000,146,0
UPS,2015-03-08T19:12:53+0000,99,0
UPS,2015-03-08T19:17:53+0000,28,0
UPS,2015-03-08T19:22:53+0000,3,0
UPS,2015-03-08T19:27:53+0000,1,0
UPS,2015-03-08T19:32:53+0000,1,0
UPS,2015-03-08T19:37:53+0000,0,0
UPS,2015-03-08T19:42:53+0000,1,0
UPS,2015-03-08T19:47:53+0000,3,0
UPS,2015-03-08T19:52:53+0000,0,0
UPS,2015-03-08T19:57:53+0000,1,0
UPS,2015-03-08T20:02:53+0000,0,0
UPS,2015-03-08T20:07:53+0000,1,0
UPS,2015-03-08T20:12:53+0000,1,0
UPS,2015-03-08T20:17:53+0000,2,0
UPS,2015-03-08T20:22:53+0000,0,0
UPS,2015-03-08T20:27:53+0000,0,0
UPS,2015-03-08T20:32:53+0000,0,0
UPS,2015-03-08T20:37:53+0000,1,0
UPS,2015-03-08T20:42:53+0000,1,0
UPS,2015-03-08T20:47:53+0000,2,0
UPS,2015-03-08T20:52:53+0000,2,0
UPS,2015-03-08T20:57:53+0000,0,0
UPS,2015-03-08T21:02:53+0000,1,0
UPS,2015-03-08T21:07:53+0000,3,0
UPS,2015-03-08T21:12:53+0000,1,0
UPS,2015-03-08T21:17:53+0000,0,0
